5.9, -0.339567, 2.99362, -0.000276126
5.95, -0.310608, 3.03299, -0.000276124
6, -0.28082, 3.07405, -0.000276122
6.05, -0.250225, 3.11691, -0.000276119
6.1, -0.218851, 3.16166, -0.000276117
6.15, -0.186729, 3.20839, -0.000276113
6.2, -0.153899, 3.25719, -0.00027611
6.25, -0.120408, 3.30814, -0.000276106
6.3, -0.0863131, 3.36131, -0.000276102
6.35, -0.0516833, 3.41675, -0.000276098
6.4, -0.0166003, 3.47451, -0.000276095
6.45, 0.0188388, 3.53462, -0.000276093
6.5, 0.0545209, 3.59706, -0.000276093
6.55, 0.0903154, 3.6618, -0.000276096
6.6, 0.126074, 3.72879, -0.000276102
6.65, 0.161632, 3.79794, -0.000276112
6.7, 0.196807, 3.86913, -0.000276124
6.75, 0.231406, 3.94223, -0.000276139
6.8, 0.265223, 4.01706, -0.000276154
6.85, 0.298048, 4.09346, -0.000276167
6.9, 0.329667, 4.17125, -0.000276177
6.95, 0.359869, 4.25025, -0.00027618
7, 0.38845, 4.3303, -0.000276174
7.05, 0.415214, 4.41123, -0.000276158
7.1, 0.43998, 4.49293, -0.000276131
7.15, 0.462578, 4.57531, -0.000276091
7.2, 0.482853, 4.6583, -0.00027604
7.25, 0.500664, 4.74189, -0.000275977
7.3, 0.51588, 4.82612, -0.000275901
7.35, 0.528379, 4.91107, -0.000275814
7.4, 0.538041, 4.99686, -0.000275713
7.45, 0.544748, 5.08371, -0.000275597
7.5, 0.54837, 5.17189, -0.000275464
7.55, 0.54876, 5.26175, -0.000275307
7.6, 0.545744, 5.35376, -0.00027512
7.65, 0.539098, 5.44853, -0.000274885
7.7, 0.528536, 5.54684, -0.00027457
7.75, 0.513667, 5.64976, -0.000274094
7.8, 0.493954, 5.75871, -0.000273224
7.85, 0.468632, 5.87569, -0.000271172
7.9, 0.436609, 6.00353, -0.000264922
7.95, 0.396364, 6.14619, -0.000242843
8, 0.3462, 6.30831, -0.000180433
8.05, 0.286219, 6.4907, -0.000184507
8.1, 0.222747, 6.68002, -0.000296033
8.15, 0.165445, 6.85516, -0.000411452
8.2, 0.117908, 7.00898, -0.000467156
8.25, 0.0791083, 7.14468, -0.000483064
8.3, 0.0473005, 7.26678, -0.000487605
8.35, 0.0210949, 7.37878, -0.000489127
8.4, -0.000501338, 7.48314, -0.000489752
8.45, -0.0181945, 7.5816, -0.000490066
8.5, -0.0324975, 7.67544, -0.000490251
8.55, -0.0437922, 7.7656, -0.000490374
8.6, -0.0523701, 7.85283, -0.000490463
8.65, -0.0584593, 7.93769, -0.000490529
8.7, -0.062242, 8.02066, -0.00049058
8.75, -0.0638671, 8.10213, -0.00049062
8.8, -0.0634589, 8.18241, -0.00049065
8.85, -0.0611235, 8.2618, -0.000490674
8.9, -0.0569532, 8.34052, -0.000490691
8.95, -0.0510307, 8.4188, -0.000490703
9, -0.0434315, 8.49683, -0.000490711
9.05, -0.0342263, 8.57478, -0.000490714
9.1, -0.0234834, 8.65282, -0.000490713
9.15, -0.0112701, 8.73109, -0.000490709
9.2, 0.00234503, 8.80972, -0.000490701
9.25, 0.01729, 8.88884, -0.00049069
9.3, 0.0334871, 8.96856, -0.000490676
9.35, 0.0508496, 9.04897, -0.00049066
9.4, 0.0692778, 9.13014, -0.000490642
9.45, 0.0886548, 9.21209, -0.000490624
9.5, 0.108841, 9.29484, -0.000490607
9.55, 0.129671, 9.37831, -0.000490594
9.6, 0.150949, 9.46239, -0.000490587
9.65, 0.172449, 9.5469, -0.000490588
9.7, 0.193923, 9.63162, -0.000490598
9.75, 0.215106, 9.71629, -0.000490615
9.8, 0.235735, 9.80063, -0.000490637
9.85, 0.255556, 9.8844, -0.000490662
9.9, 0.274341, 9.9674, -0.000490687
9.95, 0.291893, 10.0495, -0.00049071
10, 0.30805, 10.1306, -0.000490729
